cluster,cluster_size,uncertainty,centroid_uncertainty,host_entropy,short_entropy,time_span,true_attack_alerts,true_attack_ratio
6760,6,0.08167637479011902,2.8506241016690304e-05,-0.0,-0.0,1.0,0,0.0
179,6,0.08167630560542459,2.8352497251304953e-05,-0.0,-0.0,1.0,0,0.0
2775,6,0.0816762791894376,2.8293795057976467e-05,-0.0,-0.0,1.0,0,0.0
4213,6,0.08167622986455797,2.8184184214352648e-05,-0.0,-0.0,1.0,0,0.0
2482,6,0.08167601848334113,2.771444817695201e-05,-0.0,-0.0,1.0,0,0.0
4071,6,0.08167595869085018,2.7581575974822137e-05,-0.0,-0.0,1.0,0,0.0
3010,6,0.08167586200204811,2.736671197023366e-05,-0.0,-0.0,1.0,0,0.0
8564,6,0.08167584856762398,2.7336857694404415e-05,-0.0,-0.0,1.0,0,0.0
1674,6,0.08167581778439058,2.7268450509043696e-05,-0.0,-0.0,1.0,0,0.0
9184,6,0.08167578678650272,2.7199566313806933e-05,-0.0,-0.0,1.0,0,0.0
7790,6,0.0816755469114416,2.666651062244174e-05,-0.0,-0.0,1.0,0,0.0
1600,6,0.081675508366146,2.6580854409985477e-05,-0.0,-0.0,1.0,0,0.0
3939,6,0.08167547889012597,2.6515352143263726e-05,-0.0,-0.0,1.0,0,0.0
716,6,0.08167543807295807,2.642464732571792e-05,-0.0,-0.0,1.0,0,0.0
4890,6,0.08167519733171678,2.5889666789513655e-05,-0.0,-0.0,1.0,0,0.0
4633,6,0.08167514428652595,2.5771788587647393e-05,-0.0,-0.0,1.0,0,0.0
2941,6,0.08167507356638726,2.5614632723880426e-05,-0.0,-0.0,1.0,0,0.0
1288,6,0.08167500930557918,2.5471830928158745e-05,-0.0,-0.0,1.0,0,0.0
8351,6,0.08167500400497542,2.5460051808701145e-05,-0.0,-0.0,1.0,0,0.0
5854,6,0.08167471327634485,2.4813988185212743e-05,-0.0,-0.0,1.0,0,0.0
4784,6,0.08167470948360793,2.4805559880936023e-05,-0.0,-0.0,1.0,0,0.0
4195,6,0.08167466358938545,2.4703572719886324e-05,-0.0,-0.0,1.0,0,0.0
7500,6,0.08167464014644507,2.465147729679984e-05,-0.0,-0.0,1.0,0,0.0
3920,6,0.0816746306853058,2.4630452542862002e-05,-0.0,-0.0,1.0,0,0.0
3940,6,0.0816745759878137,2.4508902560449464e-05,-0.0,-0.0,1.0,0,0.0
7859,6,0.0816743737255139,2.405943078309658e-05,-0.0,-0.0,1.0,0,0.0
2759,6,0.08167432922379948,2.3960538084399907e-05,-0.0,-0.0,1.0,0,0.0
8321,6,0.08167432755749635,2.3956835188521097e-05,-0.0,-0.0,1.0,0,0.0
6802,6,0.08167425351071739,2.379228679083578e-05,-0.0,-0.0,1.0,0,0.0
6945,6,0.08167405877019372,2.33595300715983e-05,-0.0,-0.0,1.0,0,0.0
5738,6,0.08167400199086124,2.3233353777185606e-05,-0.0,-0.0,1.0,0,0.0
2641,6,0.08167382070626415,2.2830499116999192e-05,-0.0,-0.0,1.0,0,0.0
6685,6,0.08167368947753607,2.2538879721256677e-05,-0.0,-0.0,1.0,0,0.0
1630,6,0.08167363715015769,2.2422596658189242e-05,-0.0,-0.0,1.0,0,0.0
2505,6,0.08167361966987662,2.2383751589138967e-05,-0.0,-0.0,1.0,0,0.0
9193,6,0.08167359013169587,2.231811118746929e-05,-0.0,-0.0,1.0,0,0.0
1752,6,0.08167349769272939,2.2112691261955142e-05,-0.0,-0.0,1.0,0,0.0
699,6,0.08167347007539266,2.205131940258287e-05,-0.0,-0.0,1.0,0,0.0
3410,6,0.08167335949170616,2.1805577877009874e-05,-0.0,-0.0,1.0,0,0.0
5652,6,0.08167326739447572,2.160091736491676e-05,-0.0,-0.0,1.0,0,0.0
8825,6,0.08167326430688554,2.1594056053397814e-05,-0.0,-0.0,1.0,0,0.0
1039,6,0.08167321672303457,2.148831416237673e-05,-0.0,-0.0,1.0,0,0.0
5955,6,0.08167308481699279,2.119518962506728e-05,-0.0,-0.0,1.0,0,0.0
2013,6,0.08167305762761744,2.113476879095355e-05,-0.0,-0.0,1.0,0,0.0
4649,6,0.08167302741577681,2.106763136733303e-05,-0.0,-0.0,1.0,0,0.0
2011,6,0.0816729806059474,2.096360952419385e-05,-0.0,-0.0,1.0,0,0.0
808,6,0.08167291794829573,2.0824370298266892e-05,-0.0,-0.0,1.0,0,0.0
2488,6,0.08167281424267143,2.0593913355404503e-05,-0.0,-0.0,1.0,0,0.0
1297,6,0.08167273588151577,2.041977745392831e-05,-0.0,-0.0,1.0,0,0.0
1670,6,0.08167272386115422,2.0393065539359156e-05,-0.0,-0.0,1.0,0,0.0
4670,6,0.08167256880147547,2.0048488475477022e-05,-0.0,-0.0,1.0,0,0.0
7839,6,0.08167255101969333,2.0008973404039843e-05,-0.0,-0.0,1.0,0,0.0
922,6,0.081672538989359,1.998223932775378e-05,-0.0,-0.0,1.0,0,0.0
1012,6,0.08167248402524288,1.9860096847512665e-05,-0.0,-0.0,1.0,0,0.0
5562,6,0.08167231724665859,1.9489477771306163e-05,-0.0,-0.0,1.0,0,0.0
5800,6,0.08167216645305408,1.9154380872410393e-05,-0.0,-0.0,1.0,0,0.0
4269,6,0.08167212504575536,1.9062364652988606e-05,-0.0,-0.0,1.0,0,0.0
5755,6,0.08167195778357204,1.869067091231358e-05,-0.0,-0.0,1.0,0,0.0
375,6,0.0816718009296368,1.8342106611779485e-05,-0.0,-0.0,1.0,0,0.0
3984,6,0.08167177048628196,1.827445471214162e-05,-0.0,-0.0,1.0,0,0.0
7413,6,0.08167169150483404,1.8098940383404205e-05,-0.0,-0.0,1.0,0,0.0
2142,6,0.08167152831689467,1.7736300518156334e-05,-0.0,-0.0,1.0,0,0.0
5475,6,0.08167143094888991,1.7519927174247663e-05,-0.0,-0.0,1.0,0,0.0
8168,6,0.08167136230184237,1.7367378179700133e-05,-0.0,-0.0,1.0,0,0.0
2399,6,0.08167130540398894,1.7240938505413972e-05,-0.0,-0.0,1.0,0,0.0
7943,6,0.08167127194052375,1.716657524941656e-05,-0.0,-0.0,1.0,0,0.0
7190,6,0.081671231104859,1.7075829327750647e-05,-0.0,-0.0,1.0,0,0.0
5335,6,0.08167119304195117,1.6991245088138207e-05,-0.0,-0.0,1.0,0,0.0
2405,6,0.08167106340828886,1.670317028301671e-05,-0.0,-0.0,1.0,0,0.0
4369,6,0.0816710283162995,1.6625188084429254e-05,-0.0,-0.0,1.0,0,0.0
4049,6,0.08167102448884295,1.6616682625425483e-05,-0.0,-0.0,1.0,0,0.0
5792,6,0.08167101280060023,1.6590708752706185e-05,-0.0,-0.0,1.0,0,0.0
6136,6,0.08167086111044414,1.625361951695936e-05,-0.0,-0.0,1.0,0,0.0
5480,6,0.08167085300402879,1.6235605260650487e-05,-0.0,-0.0,1.0,0,0.0
3943,6,0.08167080333010922,1.6125218772700123e-05,-0.0,-0.0,1.0,0,0.0
5865,6,0.08167074944533063,1.6005474820279808e-05,-0.0,-0.0,1.0,0,0.0
3162,6,0.08167070357376624,1.590353801050881e-05,-0.0,-0.0,1.0,0,0.0
2209,6,0.08167070295068325,1.5902153381652795e-05,-0.0,-0.0,1.0,0,0.0
6913,6,0.08167070133621489,1.5898565674188347e-05,-0.0,-0.0,1.0,0,0.0
8912,6,0.08167060016643549,1.5673743942179463e-05,-0.0,-0.0,1.0,0,0.0
5549,6,0.08167056677104884,1.5599531971832725e-05,-0.0,-0.0,1.0,0,0.0
8926,6,0.08167053858290381,1.5536891649570173e-05,-0.0,-0.0,1.0,0,0.0
6154,6,0.0816705052525857,1.546282427600243e-05,-0.0,-0.0,1.0,0,0.0
2286,6,0.08167047189856726,1.538870423500871e-05,-0.0,-0.0,1.0,0,0.0
4305,6,0.0816704715947355,1.5388029053320373e-05,-0.0,-0.0,1.0,0,0.0
94,6,0.08167044039141752,1.531868834669936e-05,-0.0,-0.0,1.0,0,0.0
8877,6,0.08167036321728488,1.5147190274178435e-05,-0.0,-0.0,1.0,0,0.0
571,6,0.08167027459323369,1.4950247938183558e-05,-0.0,-0.0,1.0,0,0.0
2002,6,0.08167012255907063,1.461239424249694e-05,-0.0,-0.0,1.0,0,0.0
5390,6,0.08167002078043616,1.4386219499229469e-05,-0.0,-0.0,1.0,0,0.0
964,6,0.08167000725022046,1.4356152353234286e-05,-0.0,-0.0,1.0,0,0.0
1791,6,0.08166993998273078,1.4206669042837738e-05,-0.0,-0.0,1.0,0,0.0
925,6,0.08166982804911226,1.395792766833992e-05,-0.0,-0.0,1.0,0,0.0
5973,6,0.08166971471287401,1.3706069361130169e-05,-0.0,-0.0,1.0,0,0.0
8070,6,0.08166970469950613,1.3683817432497136e-05,-0.0,-0.0,1.0,0,0.0
3327,6,0.08166959314108369,1.3435909827053116e-05,-0.0,-0.0,1.0,0,0.0
8323,6,0.08166950128931529,1.3231794786183748e-05,-0.0,-0.0,1.0,0,0.0
2899,6,0.08166941286208725,1.303528983498392e-05,-0.0,-0.0,1.0,0,0.0
1001,6,0.0816693144494603,1.2816595108433582e-05,-0.0,-0.0,1.0,0,0.0
2317,6,0.08166928134769058,1.2743035620155219e-05,-0.0,-0.0,1.0,0,0.0
4118,6,0.08166918587847584,1.2530881809635908e-05,-0.0,-0.0,1.0,0,0.0
1124,6,0.08166918564488325,1.253036271497976e-05,-0.0,-0.0,1.0,0,0.0
1317,6,0.08166908365610098,1.2303720976603039e-05,-0.0,-0.0,1.0,0,0.0
1290,6,0.08166892571515391,1.1952741094223285e-05,-0.0,-0.0,1.0,0,0.0
3935,6,0.08166885522746767,1.1796101791472502e-05,-0.0,-0.0,1.0,0,0.0
4751,6,0.08166884661602526,1.1776965252785487e-05,-0.0,-0.0,1.0,0,0.0
1824,6,0.08166882998113784,1.1739998836302057e-05,-0.0,-0.0,1.0,0,0.0
1627,6,0.08166874906801694,1.1560191900961136e-05,-0.0,-0.0,1.0,0,0.0
7856,6,0.08166867206172279,1.138906680286933e-05,-0.0,-0.0,1.0,0,0.0
4777,6,0.08166851875107922,1.104837648380208e-05,-0.0,-0.0,1.0,0,0.0
91,6,0.0816685014049907,1.1009829620434175e-05,-0.0,-0.0,1.0,0,0.0
5452,6,0.08166848792229899,1.0979868083293987e-05,-0.0,-0.0,1.0,0,0.0
1879,6,0.08166846431062552,1.0927397697813035e-05,-0.0,-0.0,1.0,0,0.0
5339,6,0.08166821671710808,1.0377189881283222e-05,-0.0,-0.0,1.0,0,0.0
1813,6,0.08166803950460291,9.983384314238286e-06,-0.0,-0.0,1.0,0,0.0
3284,6,0.08166803263448903,9.968117394509868e-06,-0.0,-0.0,1.0,0,0.0
9363,6,0.08166783492575605,9.528764654542776e-06,-0.0,-0.0,1.0,0,0.0
860,6,0.08166781753374712,9.490115745802719e-06,-0.0,-0.0,1.0,0,0.0
9106,6,0.08166770392477368,9.23765136040533e-06,-0.0,-0.0,1.0,0,0.0
5273,6,0.08166770068818259,9.230458935749475e-06,-0.0,-0.0,1.0,0,0.0
8085,6,0.0816676249564546,9.062166206885713e-06,-0.0,-0.0,1.0,0,0.0
1962,6,0.08166754765155587,8.89037754303601e-06,-0.0,-0.0,1.0,0,0.0
4329,6,0.08166730101160985,8.342288774110251e-06,-0.0,-0.0,1.0,0,0.0
1098,6,0.08166729307615417,8.324654428126799e-06,-0.0,-0.0,1.0,0,0.0
175,6,0.08166729056114716,8.31906552367645e-06,-0.0,-0.0,1.0,0,0.0
2227,6,0.08166721159044753,8.143575080055143e-06,-0.0,-0.0,1.0,0,0.0
3046,6,0.08166719154768254,8.099035602282534e-06,-0.0,-0.0,1.0,0,0.0
2572,6,0.08166717971297702,8.072736256692359e-06,-0.0,-0.0,1.0,0,0.0
2446,6,0.08166706395756441,7.81550200645853e-06,-0.0,-0.0,1.0,0,0.0
1849,6,0.08166702764053478,7.734797496161683e-06,-0.0,-0.0,1.0,0,0.0
5717,6,0.08166698558776202,7.641346890019385e-06,-0.0,-0.0,1.0,0,0.0
5192,6,0.08166686917958371,7.38266204936e-06,-0.0,-0.0,1.0,0,0.0
4074,6,0.08166682961031256,7.294730335671851e-06,-0.0,-0.0,1.0,0,0.0
5293,6,0.08166679813950539,7.2247952086490486e-06,-0.0,-0.0,1.0,0,0.0
5401,6,0.08166674887436343,7.115317115391484e-06,-0.0,-0.0,1.0,0,0.0
984,6,0.08166661864225033,6.825912419627933e-06,-0.0,-0.0,1.0,0,0.0
2418,6,0.08166654740758178,6.6676131561527185e-06,-0.0,-0.0,1.0,0,0.0
1009,6,0.08166651858096048,6.6035539977304936e-06,-0.0,-0.0,1.0,0,0.0
6965,6,0.08166649507652249,6.551321913295105e-06,-0.0,-0.0,1.0,0,0.0
636,6,0.08166642596006933,6.3977297951600676e-06,-0.0,-0.0,1.0,0,0.0
3335,6,0.08166639477683524,6.3284337193936224e-06,-0.0,-0.0,1.0,0,0.0
3216,6,0.08166637711148575,6.289177387208689e-06,-0.0,-0.0,1.0,0,0.0
7712,6,0.08166631643212846,6.154334371011316e-06,-0.0,-0.0,1.0,0,0.0
5923,6,0.08166629815104501,6.113709741129014e-06,-0.0,-0.0,1.0,0,0.0
1678,6,0.08166626423143875,6.038332838298466e-06,-0.0,-0.0,1.0,0,0.0
72,6,0.08166617575135687,5.841710434162373e-06,-0.0,-0.0,1.0,0,0.0
584,6,0.08166615081834518,5.7863037414840335e-06,-0.0,-0.0,1.0,0,0.0
7423,6,0.08166608055942774,5.630172813853029e-06,-0.0,-0.0,1.0,0,0.0
7096,6,0.08166603336615699,5.52529887887232e-06,-0.0,-0.0,1.0,0,0.0
6702,6,0.08166603328855443,5.525126428707061e-06,-0.0,-0.0,1.0,0,0.0
5158,6,0.08166602142052037,5.498753019694824e-06,-0.0,-0.0,1.0,0,0.0
9123,6,0.0816660117491626,5.4772611135511795e-06,-0.0,-0.0,1.0,0,0.0
5679,6,0.08166597727788577,5.400658276144554e-06,-0.0,-0.0,1.0,0,0.0
2569,6,0.08166593778233894,5.31289039429339e-06,-0.0,-0.0,1.0,0,0.0
1896,6,0.08166588134431643,5.187472566503537e-06,-0.0,-0.0,1.0,0,0.0
3090,6,0.08166583852274434,5.092313517418567e-06,-0.0,-0.0,1.0,0,0.0
2256,6,0.08166577171848072,4.943859598260936e-06,-0.0,-0.0,1.0,0,0.0
5461,6,0.08166565935772532,4.6941690307056305e-06,-0.0,-0.0,1.0,0,0.0
207,6,0.08166552244662456,4.38992214013556e-06,-0.0,-0.0,1.0,0,0.0
1197,6,0.0816654777753316,4.2906526002139955e-06,-0.0,-0.0,1.0,0,0.0
1967,6,0.08166547008591175,4.273565000545432e-06,-0.0,-0.0,1.0,0,0.0
6828,6,0.08166545048481136,4.230006999672575e-06,-0.0,-0.0,1.0,0,0.0
1690,6,0.08166543629813797,4.198481058814707e-06,-0.0,-0.0,1.0,0,0.0
7467,6,0.08166540354543622,4.125697277146401e-06,-0.0,-0.0,1.0,0,0.0
1125,6,0.0816654019593542,4.122172650444789e-06,-0.0,-0.0,1.0,0,0.0
3240,6,0.08166539698326682,4.111114678462258e-06,-0.0,-0.0,1.0,0,0.0
6879,6,0.08166524441036525,3.77206378610051e-06,-0.0,-0.0,1.0,0,0.0
6604,6,0.0816652401833764,3.7626704775250985e-06,-0.0,-0.0,1.0,0,0.0
4525,6,0.08166521938869062,3.7164600646955037e-06,-0.0,-0.0,1.0,0,0.0
139,6,0.08166519739121093,3.6675767765004252e-06,-0.0,-0.0,1.0,0,0.0
1572,6,0.08166519661880758,3.6658603246308985e-06,-0.0,-0.0,1.0,0,0.0
4361,6,0.08166518228954146,3.634017511022769e-06,-0.0,-0.0,1.0,0,0.0
1024,6,0.08166518090714767,3.6309455248018097e-06,-0.0,-0.0,1.0,0,0.0
1659,6,0.08166516641663478,3.598744385047148e-06,-0.0,-0.0,1.0,0,0.0
8106,6,0.08166514089111238,3.54202100194545e-06,-0.0,-0.0,1.0,0,0.0
1266,6,0.08166510359904784,3.4591497474201205e-06,-0.0,-0.0,1.0,0,0.0
8534,6,0.08166505174744404,3.3439239611743332e-06,-0.0,-0.0,1.0,0,0.0
2295,6,0.0816649835115445,3.192288628883766e-06,-0.0,-0.0,1.0,0,0.0
476,6,0.08166498115542026,3.1870527972266416e-06,-0.0,-0.0,1.0,0,0.0
8187,6,0.08166496882830598,3.159659209939214e-06,-0.0,-0.0,1.0,0,0.0
9320,6,0.08166496611902388,3.1536385830532865e-06,-0.0,-0.0,1.0,0,0.0
5151,6,0.08166484194685852,2.8777004378310878e-06,-0.0,-0.0,1.0,0,0.0
1073,6,0.08166483334655356,2.8585886490128942e-06,-0.0,-0.0,1.0,0,0.0
4493,6,0.08166483247967314,2.856662248085229e-06,-0.0,-0.0,1.0,0,0.0
4618,6,0.08166483222207316,2.8560898036600335e-06,-0.0,-0.0,1.0,0,0.0
5343,6,0.08166482642194778,2.843200636148957e-06,-0.0,-0.0,1.0,0,0.0
4496,6,0.0816647832069463,2.7471672995327268e-06,-0.0,-0.0,1.0,0,0.0
1908,6,0.08166476962052001,2.716975241123798e-06,-0.0,-0.0,1.0,0,0.0
2742,6,0.08166474989066036,2.6731311085770315e-06,-0.0,-0.0,1.0,0,0.0
1809,6,0.08166473308622423,2.635787917149024e-06,-0.0,-0.0,1.0,0,0.0
740,6,0.08166473084017307,2.630796692382198e-06,-0.0,-0.0,1.0,0,0.0
1539,6,0.08166460433732788,2.3496792586064075e-06,-0.0,-0.0,1.0,0,0.0
7177,6,0.0816645884987799,2.314482485332725e-06,-0.0,-0.0,1.0,0,0.0
216,6,0.08166450393991109,2.1265738879838736e-06,-0.0,-0.0,1.0,0,0.0
6345,6,0.08166448283858752,2.079682057787302e-06,-0.0,-0.0,1.0,0,0.0
90,6,0.08166447947838554,2.0722149423058056e-06,-0.0,-0.0,1.0,0,0.0
899,6,0.0816644324145051,1.9676285413217087e-06,-0.0,-0.0,1.0,0,0.0
6719,6,0.08166440814457508,1.9136953635090492e-06,-0.0,-0.0,1.0,0,0.0
2408,6,0.08166440328206634,1.9028897885187135e-06,-0.0,-0.0,1.0,0,0.0
1863,6,0.08166439567569271,1.885986736005485e-06,-0.0,-0.0,1.0,0,0.0
7238,6,0.08166439532424953,1.8852057511731246e-06,-0.0,-0.0,1.0,0,0.0
5902,6,0.08166433468495575,1.7504517649813423e-06,-0.0,-0.0,1.0,0,0.0
7664,6,0.08166433106889864,1.742416082528564e-06,-0.0,-0.0,1.0,0,0.0
6982,6,0.08166430474054939,1.6839086397490988e-06,-0.0,-0.0,1.0,0,0.0
2552,6,0.08166426863432273,1.6036725805079755e-06,-0.0,-0.0,1.0,0,0.0
6632,6,0.08166426632774895,1.598546860992478e-06,-0.0,-0.0,1.0,0,0.0
4812,6,0.08166426108431592,1.5868947875752326e-06,-0.0,-0.0,1.0,0,0.0
2566,6,0.08166423680466067,1.5329399981611758e-06,-0.0,-0.0,1.0,0,0.0
1550,6,0.0816641950335752,1.4401153637377817e-06,-0.0,-0.0,1.0,0,0.0
5540,6,0.0816641942579921,1.4383918457427924e-06,-0.0,-0.0,1.0,0,0.0
988,6,0.08166412628377198,1.2873380232925058e-06,-0.0,-0.0,1.0,0,0.0
3132,6,0.08166405063216416,1.119223339229869e-06,-0.0,-0.0,1.0,0,0.0
5431,6,0.08166402855684259,1.0701670690727028e-06,-0.0,-0.0,1.0,0,0.0
2033,6,0.08166399988103146,1.006443044349048e-06,-0.0,-0.0,1.0,0,0.0
1028,6,0.08166399808056314,1.00244200362809e-06,-0.0,-0.0,1.0,0,0.0
671,6,0.08166399528445124,9.962284216458173e-07,-0.0,-0.0,1.0,0,0.0
1830,6,0.08166398635047709,9.763751457336767e-07,-0.0,-0.0,1.0,0,0.0
2578,6,0.0816639773656602,9.564088859770337e-07,-0.0,-0.0,1.0,0,0.0
8987,6,0.08166393476614683,8.617433007174213e-07,-0.0,-0.0,1.0,0,0.0
2915,6,0.08166392110500666,8.31385211452762e-07,-0.0,-0.0,1.0,0,0.0
6299,6,0.08166391280711038,8.129454419636417e-07,-0.0,-0.0,1.0,0,0.0
6737,6,0.08166390184550287,7.885863141376959e-07,-0.0,-0.0,1.0,0,0.0
4054,6,0.0816638748630596,7.286253290716971e-07,-0.0,-0.0,1.0,0,0.0
5933,6,0.08166387095442612,7.199394769230594e-07,-0.0,-0.0,1.0,0,0.0
3246,6,0.08166386188089825,6.997760816362941e-07,-0.0,-0.0,1.0,0,0.0
3844,6,0.08166382681063106,6.218421545467478e-07,-0.0,-0.0,1.0,0,0.0
464,6,0.08166381951612235,6.056321352199134e-07,-0.0,-0.0,1.0,0,0.0
2932,6,0.08166379871045816,5.593973259054863e-07,-0.0,-0.0,1.0,0,0.0
7374,6,0.08166378225756842,5.228353486819159e-07,-0.0,-0.0,1.0,0,0.0
7502,6,0.08166378193191581,5.22111676226622e-07,-0.0,-0.0,1.0,0,0.0
8899,6,0.08166377584515672,5.085855449005194e-07,-0.0,-0.0,1.0,0,0.0
9252,6,0.08166377242091102,5.009761100405186e-07,-0.0,-0.0,1.0,0,0.0
3400,6,0.08166375595722661,4.6439014467214434e-07,-0.0,-0.0,1.0,0,0.0
3549,6,0.0816637534077092,4.587245504561466e-07,-0.0,-0.0,1.0,0,0.0
2259,6,0.08166375024252245,4.5169080209461754e-07,-0.0,-0.0,1.0,0,0.0
3101,6,0.08166374514588694,4.4036494539767546e-07,-0.0,-0.0,1.0,0,0.0
1161,6,0.0816636910601401,3.20174396883921e-07,-0.0,-0.0,1.0,0,0.0
904,6,0.08166367717173283,2.8931126960785036e-07,-0.0,-0.0,1.0,0,0.0
8611,6,0.08166367525009482,2.850409629440165e-07,-0.0,-0.0,1.0,0,0.0
5626,6,0.0816636731226608,2.803133317685891e-07,-0.0,-0.0,1.0,0,0.0
3402,6,0.0816636541766296,2.38211040226588e-07,-0.0,-0.0,1.0,0,0.0
1370,6,0.08166362424650019,1.7169964150465233e-07,-0.0,-0.0,1.0,0,0.0
3653,6,0.08166362393615753,1.7100999116781423e-07,-0.0,-0.0,1.0,0,0.0
7769,6,0.081663613394914,1.475850055498995e-07,-0.0,-0.0,1.0,0,0.0
790,6,0.08166361290765357,1.4650220458989338e-07,-0.0,-0.0,1.0,0,0.0
7119,6,0.08166361060333349,1.4138149329046001e-07,-0.0,-0.0,1.0,0,0.0
5922,6,0.08166360549334126,1.3002595500299918e-07,-0.0,-0.0,1.0,0,0.0
7189,6,0.08166360478247159,1.2844624464047882e-07,-0.0,-0.0,1.0,0,0.0
676,6,0.08166359966721687,1.170790119298104e-07,-0.0,-0.0,1.0,0,0.0
5466,6,0.08166359618115793,1.0933221428199857e-07,-0.0,-0.0,1.0,0,0.0
7854,6,0.08166359032794632,9.632507735890528e-08,-0.0,-0.0,1.0,0,0.0
4940,6,0.0816635900479342,9.570282821780296e-08,-0.0,-0.0,1.0,0,0.0
4639,6,0.0816635888917599,9.313355198159456e-08,-0.0,-0.0,1.0,0,0.0
3775,6,0.08166358737646136,8.976622190015604e-08,-0.0,-0.0,1.0,0,0.0
903,6,0.08166358182192034,7.742279739542113e-08,-0.0,-0.0,1.0,0,0.0
5860,6,0.08166357300206814,5.782312584301508e-08,-0.0,-0.0,1.0,0,0.0
1261,6,0.08166357086536197,5.307488992745135e-08,-0.0,-0.0,1.0,0,0.0
1095,6,0.08166356980932882,5.0728149569856384e-08,-0.0,-0.0,1.0,0,0.0
2122,6,0.08166356732894431,4.5216184019203354e-08,-0.0,-0.0,1.0,0,0.0
3683,6,0.08166356663581001,4.3675885574856466e-08,-0.0,-0.0,1.0,0,0.0
299,6,0.08166356563475538,4.1451319710006373e-08,-0.0,-0.0,1.0,0,0.0
5157,6,0.08166356494250132,3.991297736760657e-08,-0.0,-0.0,1.0,0,0.0
4409,6,0.0816635645384771,3.9015145780751936e-08,-0.0,-0.0,1.0,0,0.0
3179,6,0.08166356075297265,3.060291364764822e-08,-0.0,-0.0,1.0,0,0.0
1598,6,0.08166355608283288,2.022482525898539e-08,-0.0,-0.0,1.0,0,0.0
5095,6,0.08166355507871818,1.799345927810947e-08,-0.0,-0.0,1.0,0,0.0
5873,6,0.0816635549231022,1.7647646011198503e-08,-0.0,-0.0,1.0,0,0.0
488,6,0.0816635525963104,1.2476997546251312e-08,-0.0,-0.0,1.0,0,0.0
490,6,0.08166355242934621,1.2105966007425195e-08,-0.0,-0.0,1.0,0,0.0
3594,6,0.08166355157417172,1.0205578271360594e-08,-0.0,-0.0,1.0,0,0.0
863,6,0.08166355085666102,8.6111100472408e-09,-0.0,-0.0,1.0,0,0.0
3736,6,0.08166355076295134,8.402866291667976e-09,-0.0,-0.0,1.0,0,0.0
1759,6,0.08166354889574834,4.253526308950484e-09,-0.0,-0.0,1.0,0,0.0
8068,6,0.08166354729003927,6.852839407045508e-10,-0.0,-0.0,1.0,0,0.0
3407,6,0.08166354700059951,4.208444703834857e-11,-0.0,-0.0,1.0,0,0.0
2430,6,0.08165380305975352,9.211037735323835e-06,-0.0,-0.0,0.0,0,0.0
5790,6,0.08164965809277278,3.3306690738754696e-16,-0.0,-0.0,0.0,0,0.0
5892,6,0.08164965809277278,3.3306690738754696e-16,-0.0,-0.0,0.0,0,0.0
5980,6,0.08164965809277278,3.3306690738754696e-16,-0.0,-0.0,0.0,0,0.0
1954,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
4749,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
4732,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
3140,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
1589,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
7353,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
7338,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
8755,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
5362,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
8007,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
5445,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
6598,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
2202,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
5384,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
4294,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
414,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
7955,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
4617,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
967,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
3203,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
3931,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
3933,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
5732,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
1604,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
9361,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
2575,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
2583,6,0.08164965809277268,1.1102230246251565e-16,-0.0,-0.0,0.0,0,0.0
